timestamp,result,barcode_data,focus_value,brightness_value,size_value,primary_issue
2025-11-28 13:04:16.274536,OK,0000296226,562.1445696395874,163.66387044270834,12,N/A
2025-11-28 13:04:16.296575,NG,,562.9239981994523,163.13130533854167,13946,Scanning...
2025-11-28 13:04:17.389800,OK,0000287277,291.29773800403797,135.8800390625,0,N/A
2025-11-28 13:04:17.806359,NG,,749.2157571876421,132.070888671875,110,Barcode too far
2025-11-28 16:39:39.745886,NG,,922.4997777150049,138.6321484375,7098,Scanning...
2025-11-28 16:39:39.774037,OK,0000287271,1091.2795353190102,139.46768880208333,12996,N/A
2025-11-28 16:39:40.889098,NG,,484.5299700248612,155.4141796875,7497,Scanning...
2025-11-28 16:39:40.976013,OK,0000296226,513.144742804114,155.22773111979166,0,N/A
2025-11-28 16:39:41.876790,NG,,917.7619395819344,145.0031640625,8976,Scanning...
2025-11-28 16:39:42.004683,OK,0000296080,799.0054934127703,145.567861328125,9168,N/A
2025-11-28 16:39:42.884441,NG,,715.4650837604098,148.74046223958334,12210,Scanning...
2025-11-28 16:39:43.020565,OK,0000296078,666.5496522935231,147.055185546875,0,N/A
2025-11-28 16:39:43.020565,OK,0000296226,666.5496522935231,147.055185546875,0,N/A
2025-11-28 16:39:43.902848,NG,,620.1942752927038,146.42114908854165,14756,Scanning...
2025-11-28 16:39:44.052671,OK,0000296079,671.1582547121578,143.55566080729167,0,N/A
2025-11-28 16:39:45.085378,NG,,711.2841859198252,139.67968424479167,2550,Barcode too far
2025-11-28 16:39:45.135362,OK,0000296078,761.9499478705089,139.13522786458333,0,N/A
2025-11-28 16:39:46.101131,NG,,530.8609497112591,148.57474934895833,12,Barcode too far
2025-11-28 16:39:46.150830,OK,0000296077,483.63217004123277,148.0648828125,0,N/A
2025-11-28 16:39:46.150830,OK,0000296079,483.63217004123277,148.0648828125,0,N/A
2025-11-28 16:39:47.099739,NG,,391.491834521442,143.19756510416667,0,Barcode too far
2025-11-28 16:39:48.485661,OK,0000296079,874.9340810279742,145.49180989583334,0,N/A
2025-11-28 16:39:48.515559,NG,,686.6280503514502,143.58384114583333,0,Barcode too far
2025-11-28 16:39:49.514174,OK,0000296078,748.0355888022423,141.99010416666667,13283,N/A
2025-11-28 16:39:49.536292,NG,,720.2481176823934,142.3165234375,15620,Scanning...
2025-11-28 16:39:50.563123,OK,0000296080,827.1798491064709,148.05987630208332,0,N/A
2025-11-28 16:39:50.601126,NG,,774.054451203569,147.583623046875,12320,Scanning...
2025-11-28 16:39:52.626934,NG,,485.1158476010534,159.51814778645834,9520,Scanning...
2025-11-28 16:39:52.835598,OK,0000287271,368.8670729001257,153.647978515625,0,N/A
2025-11-28 16:39:55.315926,OK,0000287271,454.9271219285331,146.44263346354165,28,N/A
2025-11-28 16:39:55.342653,NG,,554.5542187465669,142.07295247395834,12320,Scanning...
2025-11-28 16:39:56.497027,OK,0000287277,665.1237173444005,138.860810546875,0,N/A
2025-11-28 16:39:56.528345,NG,,537.1316977046966,140.23696614583332,8150,Scanning...
2025-11-28 16:41:07.695484,OK,0000287277,860.1963814951473,138.67246419270833,0,N/A
2025-11-28 16:41:07.807566,NG,,746.0663028460079,136.15349283854167,2154,Barcode too far
2025-11-28 16:41:08.931890,NG,,571.1134262074364,154.22933919270832,3370,Barcode too far
2025-11-28 16:41:09.020345,OK,0000296226,564.5040793100887,153.607353515625,1680,N/A
2025-11-28 16:41:09.944234,NG,,853.8066194820406,143.297578125,7452,Scanning...
2025-11-28 16:41:10.030442,OK,0000296080,825.6376950886088,143.386162109375,0,N/A
2025-11-28 16:41:10.954244,NG,,814.8813110309176,144.211826171875,302,Barcode too far
2025-11-28 16:41:11.443087,OK,0000296080,866.522972001383,146.40384765625,0,N/A
2025-11-28 16:41:12.011315,NG,,557.3032725554997,147.84750325520832,0,Barcode too far
2025-11-28 16:41:12.878749,OK,0000296079,766.5877274575128,142.86860677083334,8,N/A
2025-11-28 16:41:13.022238,NG,,806.6318489549002,144.81162760416666,12775,Scanning...
2025-11-28 16:41:14.211459,NG,,728.9633821049905,144.45097981770834,9269,Scanning...
2025-11-28 16:41:14.252090,OK,0000296079,706.8577822900456,143.49596354166667,40,N/A
2025-11-28 16:41:14.252090,OK,0000296078,706.8577822900456,143.49596354166667,40,N/A
2025-11-28 16:41:15.208486,NG,,504.45541172447196,140.8549609375,0,Barcode too far
2025-11-28 16:41:15.292111,OK,0000296077,883.991194657633,144.00033528645832,17840,N/A
2025-11-28 16:41:16.443096,OK,0000296079,467.0032485686833,142.26026041666665,0,N/A
2025-11-28 16:41:16.498829,NG,,482.092577134355,142.83774088541668,0,Barcode too far
2025-11-28 16:41:17.558860,OK,0000296077,398.6235523467594,139.4298046875,0,N/A
2025-11-28 16:41:17.600374,NG,,355.6243746937646,142.579755859375,0,Barcode too far
2025-11-28 16:41:18.577105,OK,0000296079,779.8920583697848,138.83636067708332,44,N/A
2025-11-28 16:41:18.577105,OK,0000296080,779.8920583697848,138.83636067708332,44,N/A
2025-11-28 16:41:18.623435,NG,,838.8774761886489,139.20743489583333,9802,Scanning...
2025-11-28 16:41:19.609092,OK,0000296078,784.4045197974203,145.8180078125,5648,N/A
2025-11-28 16:41:19.642143,NG,,822.4560873704593,144.83925455729167,9504,Scanning...
2025-11-28 16:41:21.171920,NG,,729.6120034623782,149.93868815104167,6498,Barcode too far
2025-11-28 16:41:21.208351,OK,0000296080,599.6920941618919,149.784287109375,1092,N/A
2025-11-28 16:41:22.173333,NG,,523.4769409281306,155.435244140625,1005,Barcode too far
2025-11-28 16:41:23.289041,OK,0000287277,438.7354726973534,150.10224934895834,0,N/A
2025-11-28 16:41:23.372142,NG,,423.71209635416665,151.57646158854166,10,Barcode too far
2025-11-28 16:41:24.321366,OK,0000287277,861.3680922461192,134.74495442708334,0,N/A
2025-11-28 16:41:24.372402,NG,,813.7290147348086,135.08962565104167,0,Barcode too far
2025-11-28 16:41:25.370101,OK,0000287271,1096.888134572506,134.98487630208334,0,N/A
2025-11-28 16:41:25.393223,NG,,1066.9468308632745,134.75610026041667,7678,Scanning...
2025-11-28 16:43:37.150081,OK,0000287277,961.2079393653763,133.78574544270833,40,N/A
2025-11-28 16:43:37.510103,NG,,690.9758040234778,133.33416015625,0,Barcode too far
2025-11-28 16:43:38.600234,OK,0000296226,433.9146759618017,149.26357421875,0,N/A
2025-11-28 16:43:38.624745,NG,,617.0624941304418,150.17295247395833,3366,Barcode too far
2025-11-28 16:43:39.821832,OK,0000296080,889.9391820965977,140.08794270833334,0,N/A
2025-11-28 16:43:39.858439,NG,,1024.617485395262,140.619755859375,12978,Scanning...
2025-11-28 16:43:41.021061,OK,0000287277,864.5487706093683,139.3283984375,2961,N/A
2025-11-28 16:43:41.044277,NG,,607.8817047653093,138.42194010416668,0,Barcode too far
2025-11-28 16:43:42.186581,NG,,661.840033398056,150.28095377604166,5909,Barcode too far
2025-11-28 16:43:42.587050,OK,0000287271,729.264687308587,148.46552083333333,8,N/A
2025-11-28 16:43:43.202235,NG,,513.1870314495403,154.77737630208333,9114,Scanning...
2025-11-28 16:43:43.885219,OK,0000296080,887.7946212798648,145.834638671875,0,N/A
2025-11-28 16:43:44.193468,NG,,900.2628958485499,143.74579427083333,13948,Scanning...
2025-11-28 16:43:44.917333,OK,0000296080,793.6583659001562,147.59160481770834,12210,N/A
2025-11-28 16:43:45.202636,NG,,834.1497962721085,147.29228841145834,328,Barcode too far
2025-11-28 16:43:45.932625,OK,0000296078,595.7491979058159,148.27323567708333,0,N/A
2025-11-28 16:43:46.324358,NG,,702.7515634918108,144.45213216145834,0,Barcode too far
2025-11-28 16:43:47.019185,OK,0000296079,545.2670768225352,145.21938151041667,0,N/A
2025-11-28 16:43:47.329380,NG,,891.0770895955301,143.35119140625,18050,Scanning...
2025-11-28 16:43:48.113975,OK,0000296077,841.3402416727278,145.936240234375,0,N/A
2025-11-28 16:43:48.355620,NG,,746.1793690395356,140.51564453125,19600,Scanning...
2025-11-28 16:43:49.130202,OK,0000296077,770.5928920023601,147.26876953125,0,N/A
2025-11-28 16:43:49.140594,OK,0000296079,770.5928920023601,147.26876953125,0,N/A
2025-11-28 16:43:49.452608,NG,,494.5264610544415,143.418740234375,0,Barcode too far
2025-11-28 16:44:43.684452,OK,0000287277,935.1667803174232,132.51311197916667,0,N/A
2025-11-28 16:44:43.715759,NG,,895.8815083277385,132.84116861979166,18096,Scanning...
2025-11-28 16:44:45.174907,OK,0000296226,571.2689351521705,154.02578776041668,22,N/A
2025-11-28 16:44:45.196958,NG,,581.7813701255692,153.750849609375,13542,Scanning...
2025-11-28 16:44:46.174349,OK,0000296080,575.2290902097914,137.84331705729167,0,N/A
2025-11-28 16:44:46.174349,OK,0000287271,575.2290902097914,137.84331705729167,0,N/A
2025-11-28 16:44:46.217695,NG,,628.5340216038067,137.817763671875,2478,Barcode too far
2025-11-28 16:44:47.255949,OK,0000296078,431.0045694605404,144.2183984375,0,N/A
2025-11-28 16:44:47.297356,NG,,641.9493211552832,145.56797200520833,15410,Scanning...
2025-11-28 16:44:48.271586,OK,0000296079,672.1128928944798,141.73940104166667,0,N/A
2025-11-28 16:44:48.271586,OK,0000296080,672.1128928944798,141.73940104166667,0,N/A
2025-11-28 16:44:48.322228,NG,,807.2225154513889,142.8866015625,17297,Scanning...
2025-11-28 16:44:49.304042,OK,0000296077,815.1927893188371,142.98595703125,18032,N/A
2025-11-28 16:44:49.320481,OK,0000296078,815.1927893188371,142.98595703125,18032,N/A
2025-11-28 16:44:49.343565,NG,,750.4519724049462,143.11128255208334,21006,Scanning...
2025-11-28 16:45:11.283483,OK,0000287277,948.2607260975733,133.13753580729167,0,N/A
2025-11-28 16:45:11.457238,NG,,684.8214279449356,135.23794596354168,0,Barcode too far
2025-11-28 16:45:12.298094,OK,0000287271,566.13580397999,149.43969401041667,12985,N/A
2025-11-28 16:45:12.308557,OK,0000287277,566.13580397999,149.43969401041667,12985,N/A
2025-11-28 16:45:12.594973,NG,,336.7790491800943,152.85572265625,0,Barcode too far
2025-11-28 16:45:13.330294,OK,0000296226,736.9429096978082,149.44746419270834,0,N/A
2025-11-28 16:45:13.621094,NG,,588.6777192274307,143.70958984375,0,Barcode too far
2025-11-28 16:45:14.362793,OK,0000296226,513.117220039834,146.53457356770832,0,N/A
2025-11-28 16:45:14.661862,NG,,731.2667646797075,145.45153971354168,5655,Barcode too far
2025-11-28 16:45:15.428631,OK,0000296078,764.1029459611573,151.72788736979166,10368,N/A
2025-11-28 16:45:15.686660,NG,,733.4621307651839,152.00059895833334,8717,Scanning...
2025-11-28 16:45:16.444231,OK,0000296079,925.8640011077458,143.99016276041667,21384,N/A
2025-11-28 16:45:16.709589,NG,,779.1341423148154,147.33935872395833,22629,Scanning...
2025-11-28 16:45:17.813247,OK,0000296077,503.53685614518054,136.70098307291667,0,N/A
2025-11-28 16:45:17.945980,NG,,592.6361750424599,137.16431315104165,0,Barcode too far
2025-11-28 16:45:19.275709,OK,000029607,584.4751940663231,141.64854166666666,0,N/A
2025-11-28 16:45:19.325321,NG,,574.293589469899,143.579384765625,0,Barcode too far
